run_name,initializer,objective,mean_trace_rmse_z,mean_summary_rel_l1,mean_range_rel_error,mean_mean_rel_error,mean_std_rel_error,current_gain,source
hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_median_20260427,predictions_median,2.923131151595259,1.3809710264205932,0.1718037592653,0.08428082885155838,14.591020202636718,0.06070623397827148,3.692114588034339,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_median_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_v100_20260425_median_20260427,predictions_median,2.9231859879380617,1.380811905860901,0.17182804728897277,0.08438863019090903,14.592481994628907,0.0610834002494812,3.7050542612249506,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_v100_20260425_median_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_deltas_v100_20260425_test_20260427,predictions_test,2.923201760009561,1.3813441276550293,0.1716729963034144,0.08410917822665208,14.589984130859374,0.05951834917068481,3.3721440918818404,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_deltas_v100_20260425_test_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_test_20260427,predictions_test,2.9235140370727524,1.3812219858169557,0.17175342556535028,0.0843853077871026,14.592532348632812,0.0604805588722229,3.4988123427063273,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_test_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_v100_20260425_test_20260427,predictions_test,2.923646131818694,1.381334114074707,0.17176679936733316,0.08441765471448008,14.592527770996094,0.06057329922914505,3.536552776920094,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_v100_20260425_test_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_test_20260427,predictions_test,2.9237602605417736,1.3807581186294555,0.17175250868761988,0.0862956309162635,14.595509338378907,0.06078703850507736,3.3896501937930803,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_test_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_fusion_transformer_v100_20260426_test_20260427,predictions_test,2.9238860434188494,1.3814181804656982,0.1718326041511536,0.08456978480016457,14.59296112060547,0.06116382479667663,3.702152368602528,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_fusion_transformer_v100_20260426_test_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_transformer_v100_20260426_test_20260427,predictions_test,2.9239685925504113,1.3814971208572389,0.17181533928951234,0.08458114896820315,14.593161010742188,0.06103772073984146,3.6476722898241496,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_transformer_v100_20260426_test_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_median_20260427,predictions_median,2.9242436255757918,1.3816729068756104,0.17201403754825034,0.08475855242177648,14.5909912109375,0.0631497398018837,4.230163060626855,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_set_posterior_v100_20260426_median_20260427/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_v100_20260425_median_20260427,predictions_median,2.924291808428334,1.381712794303894,0.17200854974783344,0.08476369514901047,14.59111328125,0.0631195455789566,4.210512576371332,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260427_hh_track4_a30_literal_rerun/runs/phaseSURR_direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_v100_20260425_median_20260427/hybrid_refinement_manifest.json
