run_name,initializer,objective,mean_trace_rmse_z,mean_summary_rel_l1,mean_range_rel_error,mean_mean_rel_error,mean_std_rel_error,current_gain,source
hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_score_prune_structured_v100_20260426_map_bank_20260425,predictions_map_bank,2.6260420632806394,0.9730630993843079,0.18276999458362037,0.25946032066287705,15.234085845947266,0.13708817064762116,2.0000134312766886,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_score_prune_structured_v100_20260426_map_bank_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_structured_stage1_v100_20260425_map_bank_20260425,predictions_map_bank,2.6541208675628667,1.0009848117828368,0.1821242151829912,0.2664248529896681,15.232416534423828,0.12865956425666808,2.000198201992435,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_structured_stage1_v100_20260425_map_bank_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_score_prune_structured_v100_20260426_median_20260425,predictions_median,2.663486648818016,1.008534586429596,0.18200932366712222,0.2750784284841914,15.237863922119141,0.12446721196174622,2.0000062996816594,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_swyft_tmnre_score_prune_structured_v100_20260426_median_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_mean_20260425,predictions_mean,2.6663372719908662,1.0160592675209046,0.1817292063756972,0.25946475384704437,15.221318817138672,0.12647949755191804,2.0002951638074897,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_temporal_v100_20260426_mean_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_deltas_v100_20260425_mean_20260425,predictions_mean,2.669316996739262,1.0149516344070435,0.18185945041460563,0.27449768135827823,15.235230255126954,0.12291992902755737,2.0000042291094045,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_deltas_v100_20260425_mean_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_deltas_v100_20260425_median_20260425,predictions_median,2.6698027487807985,1.0163842678070067,0.18180428111468852,0.27133238786284297,15.23189926147461,0.12330578863620759,2.000008156479168,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_deltas_v100_20260425_median_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_fusion_transformer_v100_20260426_mean_20260425,predictions_mean,2.670552602111242,1.020603597164154,0.18162695345796157,0.2594008787355436,15.219738006591797,0.12525594830513,2.0002698504856746,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_fusion_transformer_v100_20260426_mean_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_deepset_posterior_v100_20260426_mean_20260425,predictions_mean,2.6709558503315236,1.0210315465927124,0.18161681831165544,0.25942042200537163,15.219612884521485,0.12513044476509094,2.000105621813734,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_deepset_posterior_v100_20260426_mean_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_currfusion_deltas_medoid_20260425,predictions_medoid,2.6741214989865365,1.018857514858246,0.18180851165059053,0.27867817402801975,15.237686920166016,0.12126678228378296,2.0002769474151894,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_currfusion_deltas_medoid_20260425/hybrid_refinement_manifest.json
hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_deltas_v100_20260425_medoid_20260425,predictions_medoid,2.6741214989865365,1.018857514858246,0.18180851165059053,0.27867817402801975,15.237686920166016,0.12126678228378296,2.0002769474151894,/projects/neuro-collab/code/fhn_dnn-1-implementation-in-pytorch/data/important_notes/optimization_track_20260425_hh_track4_assumption_conditioned_surrogate_bundle/runs/direct_fitting/hybrid_refinement_surrogate_bundle_prediction_bayesflow_native_structured_currfusion_deltas_v100_20260425_medoid_20260425/hybrid_refinement_manifest.json
